irr-A26-1	1 x (irr-A5-1,irr-A20-1)
irr-A26-27	1 x (irr-A5-6,irr-A20-1) + 1 x (irr-A5-1,irr-A20-21)
irr-A26-351	1 x (irr-A5-15,irr-A20-1) + 1 x (irr-A5-6,irr-A20-21) + 1 x (irr-A5-1,irr-A20-210)
irr-A26-378	1 x (irr-A5-21,irr-A20-1) + 1 x (irr-A5-6,irr-A20-21) + 1 x (irr-A5-1,irr-A20-231)
irr-A26-728	1 x (irr-A5-1,irr-A20-1) + 1 x (irr-A5-35,irr-A20-1) + 2 x (irr-A5-6,irr-A20-21) + 1 x (irr-A5-1,irr-A20-440)
