irr-A26-1	1 x (irr-A1-1,irr-A24-1)
irr-A26-27	1 x (irr-A1-2-q,irr-A24-1) + 1 x (irr-A1-1,irr-A24-25)
irr-A26-351	1 x (irr-A1-1,irr-A24-1) + 1 x (irr-A1-2-q,irr-A24-25) + 1 x (irr-A1-1,irr-A24-300)
irr-A26-378	1 x (irr-A1-3,irr-A24-1) + 1 x (irr-A1-2-q,irr-A24-25) + 1 x (irr-A1-1,irr-A24-325)
irr-A26-728	1 x (irr-A1-1,irr-A24-1) + 1 x (irr-A1-3,irr-A24-1) + 2 x (irr-A1-2-q,irr-A24-25) + 1 x (irr-A1-1,irr-A24-624)
