irr-A26-1	1 x (irr-A8-1,irr-A17-1)
irr-A26-27	1 x (irr-A8-9,irr-A17-1) + 1 x (irr-A8-1,irr-A17-18)
irr-A26-351	1 x (irr-A8-36,irr-A17-1) + 1 x (irr-A8-9,irr-A17-18) + 1 x (irr-A8-1,irr-A17-153)
irr-A26-378	1 x (irr-A8-45,irr-A17-1) + 1 x (irr-A8-9,irr-A17-18) + 1 x (irr-A8-1,irr-A17-171)
irr-A26-728	1 x (irr-A8-1,irr-A17-1) + 1 x (irr-A8-80,irr-A17-1) + 2 x (irr-A8-9,irr-A17-18) + 1 x (irr-A8-1,irr-A17-323)
