irr-A26-1	1 x (irr-A12-1,irr-A13-1)
irr-A26-27	1 x (irr-A12-13,irr-A13-1) + 1 x (irr-A12-1,irr-A13-14)
irr-A26-351	1 x (irr-A12-78,irr-A13-1) + 1 x (irr-A12-13,irr-A13-14) + 1 x (irr-A12-1,irr-A13-91)
irr-A26-378	1 x (irr-A12-91,irr-A13-1) + 1 x (irr-A12-13,irr-A13-14) + 1 x (irr-A12-1,irr-A13-105)
irr-A26-728	1 x (irr-A12-1,irr-A13-1) + 1 x (irr-A12-168,irr-A13-1) + 2 x (irr-A12-13,irr-A13-14) + 1 x (irr-A12-1,irr-A13-195)
