irr-A26-1	1 x (irr-A10-1,irr-A15-1)
irr-A26-27	1 x (irr-A10-11,irr-A15-1) + 1 x (irr-A10-1,irr-A15-16)
irr-A26-351	1 x (irr-A10-55,irr-A15-1) + 1 x (irr-A10-11,irr-A15-16) + 1 x (irr-A10-1,irr-A15-120)
irr-A26-378	1 x (irr-A10-66,irr-A15-1) + 1 x (irr-A10-11,irr-A15-16) + 1 x (irr-A10-1,irr-A15-136)
irr-A26-728	1 x (irr-A10-1,irr-A15-1) + 1 x (irr-A10-120,irr-A15-1) + 2 x (irr-A10-11,irr-A15-16) + 1 x (irr-A10-1,irr-A15-255)
