irr-A20-1	1 x (irr-A2-1,irr-A6-1)
irr-A20-21	1 x (irr-A2-3,irr-A6-7)
irr-A20-210	1 x (irr-A2-6,irr-A6-21) + 1 x (irr-A2-3,irr-A6-28)
irr-A20-231	1 x (irr-A2-3,irr-A6-21) + 1 x (irr-A2-6,irr-A6-28)
irr-A20-440	1 x (irr-A2-8,irr-A6-1) + 1 x (irr-A2-1,irr-A6-48) + 1 x (irr-A2-8,irr-A6-48)
