irr-A20-1	1 x (irr-A9-1,irr-A10-1)
irr-A20-21	1 x (irr-A9-10,irr-A10-1) + 1 x (irr-A9-1,irr-A10-11)
irr-A20-210	1 x (irr-A9-45,irr-A10-1) + 1 x (irr-A9-10,irr-A10-11) + 1 x (irr-A9-1,irr-A10-55)
irr-A20-231	1 x (irr-A9-55,irr-A10-1) + 1 x (irr-A9-10,irr-A10-11) + 1 x (irr-A9-1,irr-A10-66)
irr-A20-440	1 x (irr-A9-1,irr-A10-1) + 1 x (irr-A9-99,irr-A10-1) + 2 x (irr-A9-10,irr-A10-11) + 1 x (irr-A9-1,irr-A10-120)
