irr-A20-1	1 x (irr-A4-1,irr-A15-1)
irr-A20-21	1 x (irr-A4-5,irr-A15-1) + 1 x (irr-A4-1,irr-A15-16)
irr-A20-210	1 x (irr-A4-10,irr-A15-1) + 1 x (irr-A4-5,irr-A15-16) + 1 x (irr-A4-1,irr-A15-120)
irr-A20-231	1 x (irr-A4-15,irr-A15-1) + 1 x (irr-A4-5,irr-A15-16) + 1 x (irr-A4-1,irr-A15-136)
irr-A20-440	1 x (irr-A4-1,irr-A15-1) + 1 x (irr-A4-24,irr-A15-1) + 2 x (irr-A4-5,irr-A15-16) + 1 x (irr-A4-1,irr-A15-255)
