irr-A20-1	1 x (irr-A6-1,irr-A13-1)
irr-A20-21	1 x (irr-A6-7,irr-A13-1) + 1 x (irr-A6-1,irr-A13-14)
irr-A20-210	1 x (irr-A6-21,irr-A13-1) + 1 x (irr-A6-7,irr-A13-14) + 1 x (irr-A6-1,irr-A13-91)
irr-A20-231	1 x (irr-A6-28,irr-A13-1) + 1 x (irr-A6-7,irr-A13-14) + 1 x (irr-A6-1,irr-A13-105)
irr-A20-440	1 x (irr-A6-1,irr-A13-1) + 1 x (irr-A6-48,irr-A13-1) + 2 x (irr-A6-7,irr-A13-14) + 1 x (irr-A6-1,irr-A13-195)
