irr-A23-1	1 x (irr-A2-1,irr-A20-1)
irr-A23-24	1 x (irr-A2-3,irr-A20-1) + 1 x (irr-A2-1,irr-A20-21)
irr-A23-276	1 x (irr-A2-3,irr-A20-1) + 1 x (irr-A2-3,irr-A20-21) + 1 x (irr-A2-1,irr-A20-210)
irr-A23-300	1 x (irr-A2-6,irr-A20-1) + 1 x (irr-A2-3,irr-A20-21) + 1 x (irr-A2-1,irr-A20-231)
irr-A23-575	1 x (irr-A2-1,irr-A20-1) + 2 x (irr-A2-3,irr-A20-21) + 1 x (irr-A2-8,irr-A20-1) + 1 x (irr-A2-1,irr-A20-440)
