irr-A23-1	1 x (irr-A6-1,irr-A16-1)
irr-A23-24	1 x (irr-A6-7,irr-A16-1) + 1 x (irr-A6-1,irr-A16-17)
irr-A23-276	1 x (irr-A6-21,irr-A16-1) + 1 x (irr-A6-7,irr-A16-17) + 1 x (irr-A6-1,irr-A16-136)
irr-A23-300	1 x (irr-A6-28,irr-A16-1) + 1 x (irr-A6-7,irr-A16-17) + 1 x (irr-A6-1,irr-A16-153)
irr-A23-575	1 x (irr-A6-1,irr-A16-1) + 1 x (irr-A6-48,irr-A16-1) + 2 x (irr-A6-7,irr-A16-17) + 1 x (irr-A6-1,irr-A16-288)
