irr-A23-1	1 x (irr-A3-1,irr-A5-1)
irr-A23-24	1 x (irr-A3-4,irr-A5-6)
irr-A23-276	1 x (irr-A3-10,irr-A5-15) + 1 x (irr-A3-6,irr-A5-21)
irr-A23-300	1 x (irr-A3-6,irr-A5-15) + 1 x (irr-A3-10,irr-A5-21)
irr-A23-575	1 x (irr-A3-15,irr-A5-1) + 1 x (irr-A3-1,irr-A5-35) + 1 x (irr-A3-15,irr-A5-35)
