irr-A23-1	1 x (irr-A11-1,irr-A11-1)
irr-A23-24	1 x (irr-A11-12,irr-A11-1) + 1 x (irr-A11-1,irr-A11-12)
irr-A23-276	1 x (irr-A11-66,irr-A11-1) + 1 x (irr-A11-12,irr-A11-12) + 1 x (irr-A11-1,irr-A11-66)
irr-A23-300	1 x (irr-A11-78,irr-A11-1) + 1 x (irr-A11-12,irr-A11-12) + 1 x (irr-A11-1,irr-A11-78)
irr-A23-575	1 x (irr-A11-1,irr-A11-1) + 1 x (irr-A11-143,irr-A11-1) + 2 x (irr-A11-12,irr-A11-12) + 1 x (irr-A11-1,irr-A11-143)
