irr-A23-1	1 x (irr-A10-1,irr-A12-1)
irr-A23-24	1 x (irr-A10-11,irr-A12-1) + 1 x (irr-A10-1,irr-A12-13)
irr-A23-276	1 x (irr-A10-55,irr-A12-1) + 1 x (irr-A10-11,irr-A12-13) + 1 x (irr-A10-1,irr-A12-78)
irr-A23-300	1 x (irr-A10-66,irr-A12-1) + 1 x (irr-A10-11,irr-A12-13) + 1 x (irr-A10-1,irr-A12-91)
irr-A23-575	1 x (irr-A10-1,irr-A12-1) + 1 x (irr-A10-120,irr-A12-1) + 2 x (irr-A10-11,irr-A12-13) + 1 x (irr-A10-1,irr-A12-168)
