irr-A23-1	1 x (irr-A8-1,irr-A14-1)
irr-A23-24	1 x (irr-A8-9,irr-A14-1) + 1 x (irr-A8-1,irr-A14-15)
irr-A23-276	1 x (irr-A8-36,irr-A14-1) + 1 x (irr-A8-9,irr-A14-15) + 1 x (irr-A8-1,irr-A14-105)
irr-A23-300	1 x (irr-A8-45,irr-A14-1) + 1 x (irr-A8-9,irr-A14-15) + 1 x (irr-A8-1,irr-A14-120)
irr-A23-575	1 x (irr-A8-1,irr-A14-1) + 1 x (irr-A8-80,irr-A14-1) + 2 x (irr-A8-9,irr-A14-15) + 1 x (irr-A8-1,irr-A14-224)
