irr-A23-1	1 x (irr-A5-1,irr-A17-1)
irr-A23-24	1 x (irr-A5-6,irr-A17-1) + 1 x (irr-A5-1,irr-A17-18)
irr-A23-276	1 x (irr-A5-15,irr-A17-1) + 1 x (irr-A5-6,irr-A17-18) + 1 x (irr-A5-1,irr-A17-153)
irr-A23-300	1 x (irr-A5-21,irr-A17-1) + 1 x (irr-A5-6,irr-A17-18) + 1 x (irr-A5-1,irr-A17-171)
irr-A23-575	1 x (irr-A5-1,irr-A17-1) + 1 x (irr-A5-35,irr-A17-1) + 2 x (irr-A5-6,irr-A17-18) + 1 x (irr-A5-1,irr-A17-323)
