irr-A23-1	1 x (irr-A3-1,irr-A19-1)
irr-A23-24	1 x (irr-A3-4,irr-A19-1) + 1 x (irr-A3-1,irr-A19-20)
irr-A23-276	1 x (irr-A3-6,irr-A19-1) + 1 x (irr-A3-4,irr-A19-20) + 1 x (irr-A3-1,irr-A19-190)
irr-A23-300	1 x (irr-A3-10,irr-A19-1) + 1 x (irr-A3-4,irr-A19-20) + 1 x (irr-A3-1,irr-A19-210)
irr-A23-575	1 x (irr-A3-1,irr-A19-1) + 1 x (irr-A3-15,irr-A19-1) + 2 x (irr-A3-4,irr-A19-20) + 1 x (irr-A3-1,irr-A19-399)
