vtx-E08-n248-n12-n10	Δ = -248	bi.bi = -12	b0.bi = -10	hypers = 
vtx-E08-248-12-10	Δ = 248	bi.bi = 12	b0.bi = 10	hypers = 2 x (irr-E8-248)
