vtx-C06-162-n1-1	Δ = 162	bi.bi = -1	b0.bi = 1	hypers = 20 x (irr-C6-12-q)
vtx-C06-179-0-2	Δ = 179	bi.bi = 0	b0.bi = 2	hypers = 16 x (irr-C6-12-q) + 1 x (irr-C6-65)
vtx-C06-196-1-3	Δ = 196	bi.bi = 1	b0.bi = 3	hypers = 12 x (irr-C6-12-q) + 2 x (irr-C6-65)
vtx-C06-213-2-4	Δ = 213	bi.bi = 2	b0.bi = 4	hypers = 8 x (irr-C6-12-q) + 3 x (irr-C6-65)
vtx-C06-230-3-5	Δ = 230	bi.bi = 3	b0.bi = 5	hypers = 4 x (irr-C6-12-q) + 4 x (irr-C6-65)
vtx-C06-247-4-6	Δ = 247	bi.bi = 4	b0.bi = 6	hypers = 5 x (irr-C6-65)
vtx-C06-290-3-5	Δ = 290	bi.bi = 3	b0.bi = 5	hypers = 22 x (irr-C6-12-q) + 0.5 x (irr-C6-208-q)
vtx-C06-307-4-6	Δ = 307	bi.bi = 4	b0.bi = 6	hypers = 18 x (irr-C6-12-q) + 1 x (irr-C6-65) + 0.5 x (irr-C6-208-q)
vtx-C06-324-5-7	Δ = 324	bi.bi = 5	b0.bi = 7	hypers = 14 x (irr-C6-12-q) + 2 x (irr-C6-65) + 0.5 x (irr-C6-208-q)
vtx-C06-375-8-10	Δ = 375	bi.bi = 8	b0.bi = 10	hypers = 2 x (irr-C6-12-q) + 5 x (irr-C6-65) + 0.5 x (irr-C6-208-q)
