vtx-G02-n7-n3-n1	Δ = -7	bi.bi = -3	b0.bi = -1	hypers = 1 x (irr-G2-7)
vtx-G02-271-63-25	Δ = 271	bi.bi = 63	b0.bi = 25	hypers = 5 x (irr-G2-7) + 14 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-271-105-31	Δ = 271	bi.bi = 105	b0.bi = 31	hypers = 2 x (irr-G2-7) + 9 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-271-132-34	Δ = 271	bi.bi = 132	b0.bi = 34	hypers = 11 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-272-42-20	Δ = 272	bi.bi = 42	b0.bi = 20	hypers = 19 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-272-72-26	Δ = 272	bi.bi = 72	b0.bi = 26	hypers = 10 x (irr-G2-7) + 8 x (irr-G2-27)
vtx-G02-272-80-28	Δ = 272	bi.bi = 80	b0.bi = 28	hypers = 4 x (irr-G2-7) + 3 x (irr-G2-14) + 8 x (irr-G2-27)
vtx-G02-272-84-26	Δ = 272	bi.bi = 84	b0.bi = 26	hypers = 16 x (irr-G2-7) + 4 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-272-100-30	Δ = 272	bi.bi = 100	b0.bi = 30	hypers = 4 x (irr-G2-7) + 10 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-272-119-31	Δ = 272	bi.bi = 119	b0.bi = 31	hypers = 8 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-272-180-38	Δ = 272	bi.bi = 180	b0.bi = 38	hypers = 9 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-27) + 2 x (irr-G2-77a)
vtx-G02-272-576-72	Δ = 272	bi.bi = 576	b0.bi = 72	hypers = 1 x (irr-G2-27) + 1 x (irr-G2-77b) + 1 x (irr-G2-182)
vtx-G02-273-45-21	Δ = 273	bi.bi = 45	b0.bi = 21	hypers = 15 x (irr-G2-7) + 13 x (irr-G2-14)
vtx-G02-273-95-29	Δ = 273	bi.bi = 95	b0.bi = 29	hypers = 6 x (irr-G2-7) + 11 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-273-144-36	Δ = 273	bi.bi = 144	b0.bi = 36	hypers = 1 x (irr-G2-7) + 1 x (irr-G2-14) + 7 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-273-189-39	Δ = 273	bi.bi = 189	b0.bi = 39	hypers = 3 x (irr-G2-7) + 7 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-274-90-28	Δ = 274	bi.bi = 90	b0.bi = 28	hypers = 8 x (irr-G2-7) + 12 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-275-119-31	Δ = 275	bi.bi = 119	b0.bi = 31	hypers = 13 x (irr-G2-7) + 5 x (irr-G2-14) + 2 x (irr-G2-64)
vtx-G02-275-126-32	Δ = 275	bi.bi = 126	b0.bi = 32	hypers = 11 x (irr-G2-7) + 5 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-277-39-19	Δ = 277	bi.bi = 39	b0.bi = 19	hypers = 26 x (irr-G2-7) + 2 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-277-63-25	Δ = 277	bi.bi = 63	b0.bi = 25	hypers = 8 x (irr-G2-7) + 11 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-278-42-20	Δ = 278	bi.bi = 42	b0.bi = 20	hypers = 22 x (irr-G2-7) + 6 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-278-80-28	Δ = 278	bi.bi = 80	b0.bi = 28	hypers = 7 x (irr-G2-7) + 9 x (irr-G2-27)
vtx-G02-278-84-26	Δ = 278	bi.bi = 84	b0.bi = 26	hypers = 19 x (irr-G2-7) + 1 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-278-88-30	Δ = 278	bi.bi = 88	b0.bi = 30	hypers = 1 x (irr-G2-7) + 3 x (irr-G2-14) + 9 x (irr-G2-27)
vtx-G02-278-100-30	Δ = 278	bi.bi = 100	b0.bi = 30	hypers = 7 x (irr-G2-7) + 7 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-278-119-31	Δ = 278	bi.bi = 119	b0.bi = 31	hypers = 11 x (irr-G2-7) + 6 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-278-180-38-b	Δ = 278	bi.bi = 180	b0.bi = 38	hypers = 1 x (irr-G2-7) + 11 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-279-45-21	Δ = 279	bi.bi = 45	b0.bi = 21	hypers = 18 x (irr-G2-7) + 10 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-279-95-29	Δ = 279	bi.bi = 95	b0.bi = 29	hypers = 9 x (irr-G2-7) + 8 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-280-24-16	Δ = 280	bi.bi = 24	b0.bi = 16	hypers = 32 x (irr-G2-7) + 5 x (irr-G2-14)
vtx-G02-280-48-22	Δ = 280	bi.bi = 48	b0.bi = 22	hypers = 14 x (irr-G2-7) + 14 x (irr-G2-14)
vtx-G02-280-90-28	Δ = 280	bi.bi = 90	b0.bi = 28	hypers = 11 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-280-117-31	Δ = 280	bi.bi = 117	b0.bi = 31	hypers = 9 x (irr-G2-7) + 11 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-281-77-25	Δ = 281	bi.bi = 77	b0.bi = 25	hypers = 19 x (irr-G2-7) + 7 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-281-85-27	Δ = 281	bi.bi = 85	b0.bi = 27	hypers = 13 x (irr-G2-7) + 10 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-281-115-33	Δ = 281	bi.bi = 115	b0.bi = 33	hypers = 4 x (irr-G2-7) + 1 x (irr-G2-14) + 7 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-281-207-41	Δ = 281	bi.bi = 207	b0.bi = 41	hypers = 4 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-64) + 1 x (irr-G2-77b)
vtx-G02-283-63-25	Δ = 283	bi.bi = 63	b0.bi = 25	hypers = 11 x (irr-G2-7) + 8 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-284-42-20	Δ = 284	bi.bi = 42	b0.bi = 20	hypers = 25 x (irr-G2-7) + 3 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-284-88-30	Δ = 284	bi.bi = 88	b0.bi = 30	hypers = 4 x (irr-G2-7) + 10 x (irr-G2-27)
vtx-G02-284-100-30	Δ = 284	bi.bi = 100	b0.bi = 30	hypers = 10 x (irr-G2-7) + 4 x (irr-G2-14) + 4 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-284-119-31	Δ = 284	bi.bi = 119	b0.bi = 31	hypers = 14 x (irr-G2-7) + 3 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-284-180-38	Δ = 284	bi.bi = 180	b0.bi = 38	hypers = 4 x (irr-G2-7) + 8 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-285-45-21	Δ = 285	bi.bi = 45	b0.bi = 21	hypers = 21 x (irr-G2-7) + 7 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-285-95-29	Δ = 285	bi.bi = 95	b0.bi = 29	hypers = 12 x (irr-G2-7) + 5 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-286-24-16	Δ = 286	bi.bi = 24	b0.bi = 16	hypers = 35 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-286-48-22	Δ = 286	bi.bi = 48	b0.bi = 22	hypers = 17 x (irr-G2-7) + 11 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-286-90-28	Δ = 286	bi.bi = 90	b0.bi = 28	hypers = 14 x (irr-G2-7) + 6 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-286-117-31	Δ = 286	bi.bi = 117	b0.bi = 31	hypers = 12 x (irr-G2-7) + 8 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-287-11-13	Δ = 287	bi.bi = 11	b0.bi = 13	hypers = 43 x (irr-G2-7)
vtx-G02-287-35-19	Δ = 287	bi.bi = 35	b0.bi = 19	hypers = 25 x (irr-G2-7) + 9 x (irr-G2-14)
vtx-G02-287-77-25	Δ = 287	bi.bi = 77	b0.bi = 25	hypers = 22 x (irr-G2-7) + 4 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-287-85-27	Δ = 287	bi.bi = 85	b0.bi = 27	hypers = 16 x (irr-G2-7) + 7 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-287-112-30	Δ = 287	bi.bi = 112	b0.bi = 30	hypers = 14 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-287-120-32	Δ = 287	bi.bi = 120	b0.bi = 32	hypers = 8 x (irr-G2-7) + 12 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-288-72-24	Δ = 288	bi.bi = 72	b0.bi = 24	hypers = 24 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-288-80-26	Δ = 288	bi.bi = 80	b0.bi = 26	hypers = 18 x (irr-G2-7) + 8 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-288-180-42	Δ = 288	bi.bi = 180	b0.bi = 42	hypers = 4 x (irr-G2-14) + 2 x (irr-G2-27) + 3 x (irr-G2-64)
vtx-G02-290-42-20	Δ = 290	bi.bi = 42	b0.bi = 20	hypers = 28 x (irr-G2-7) + 4 x (irr-G2-27)
vtx-G02-290-96-32	Δ = 290	bi.bi = 96	b0.bi = 32	hypers = 1 x (irr-G2-7) + 11 x (irr-G2-27)
vtx-G02-290-100-30	Δ = 290	bi.bi = 100	b0.bi = 30	hypers = 13 x (irr-G2-7) + 1 x (irr-G2-14) + 5 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-290-154-36	Δ = 290	bi.bi = 154	b0.bi = 36	hypers = 16 x (irr-G2-7) + 3 x (irr-G2-64)
vtx-G02-290-180-38	Δ = 290	bi.bi = 180	b0.bi = 38	hypers = 7 x (irr-G2-7) + 5 x (irr-G2-14) + 4 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-291-45-21	Δ = 291	bi.bi = 45	b0.bi = 21	hypers = 24 x (irr-G2-7) + 4 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-292-48-22	Δ = 292	bi.bi = 48	b0.bi = 22	hypers = 20 x (irr-G2-7) + 8 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-292-90-28	Δ = 292	bi.bi = 90	b0.bi = 28	hypers = 17 x (irr-G2-7) + 3 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-293-35-19	Δ = 293	bi.bi = 35	b0.bi = 19	hypers = 28 x (irr-G2-7) + 6 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-293-51-23	Δ = 293	bi.bi = 51	b0.bi = 23	hypers = 16 x (irr-G2-7) + 12 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-293-77-25	Δ = 293	bi.bi = 77	b0.bi = 25	hypers = 25 x (irr-G2-7) + 1 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-293-85-27	Δ = 293	bi.bi = 85	b0.bi = 27	hypers = 19 x (irr-G2-7) + 4 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-293-112-30	Δ = 293	bi.bi = 112	b0.bi = 30	hypers = 17 x (irr-G2-7) + 6 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-293-120-32	Δ = 293	bi.bi = 120	b0.bi = 32	hypers = 11 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-294-54-24	Δ = 294	bi.bi = 54	b0.bi = 24	hypers = 12 x (irr-G2-7) + 16 x (irr-G2-14)
vtx-G02-294-72-24	Δ = 294	bi.bi = 72	b0.bi = 24	hypers = 27 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-294-80-26	Δ = 294	bi.bi = 80	b0.bi = 26	hypers = 21 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-294-176-38-a	Δ = 294	bi.bi = 176	b0.bi = 38	hypers = 3 x (irr-G2-7) + 15 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-294-180-42	Δ = 294	bi.bi = 180	b0.bi = 42	hypers = 3 x (irr-G2-7) + 1 x (irr-G2-14) + 3 x (irr-G2-27) + 3 x (irr-G2-64)
vtx-G02-295-75-25	Δ = 295	bi.bi = 75	b0.bi = 25	hypers = 23 x (irr-G2-7) + 6 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-295-117-31	Δ = 295	bi.bi = 117	b0.bi = 31	hypers = 20 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-27) + 2 x (irr-G2-64)
vtx-G02-295-144-34	Δ = 295	bi.bi = 144	b0.bi = 34	hypers = 18 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-64) + 1 x (irr-G2-77a)
vtx-G02-296-112-30	Δ = 296	bi.bi = 112	b0.bi = 30	hypers = 22 x (irr-G2-7) + 2 x (irr-G2-14) + 2 x (irr-G2-64)
vtx-G02-296-120-32	Δ = 296	bi.bi = 120	b0.bi = 32	hypers = 16 x (irr-G2-7) + 5 x (irr-G2-14) + 2 x (irr-G2-64)
vtx-G02-296-180-38	Δ = 296	bi.bi = 180	b0.bi = 38	hypers = 10 x (irr-G2-7) + 2 x (irr-G2-14) + 5 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-297-45-21	Δ = 297	bi.bi = 45	b0.bi = 21	hypers = 27 x (irr-G2-7) + 1 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-298-48-22	Δ = 298	bi.bi = 48	b0.bi = 22	hypers = 23 x (irr-G2-7) + 5 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-298-90-28	Δ = 298	bi.bi = 90	b0.bi = 28	hypers = 20 x (irr-G2-7) + 4 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-298-117-31	Δ = 298	bi.bi = 117	b0.bi = 31	hypers = 18 x (irr-G2-7) + 2 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-299-35-19	Δ = 299	bi.bi = 35	b0.bi = 19	hypers = 31 x (irr-G2-7) + 3 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-299-51-23	Δ = 299	bi.bi = 51	b0.bi = 23	hypers = 19 x (irr-G2-7) + 9 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-299-85-27	Δ = 299	bi.bi = 85	b0.bi = 27	hypers = 22 x (irr-G2-7) + 1 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-299-112-30	Δ = 299	bi.bi = 112	b0.bi = 30	hypers = 20 x (irr-G2-7) + 3 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-299-120-32	Δ = 299	bi.bi = 120	b0.bi = 32	hypers = 14 x (irr-G2-7) + 6 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-300-54-24	Δ = 300	bi.bi = 54	b0.bi = 24	hypers = 15 x (irr-G2-7) + 13 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-300-80-26	Δ = 300	bi.bi = 80	b0.bi = 26	hypers = 24 x (irr-G2-7) + 2 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-301-57-25	Δ = 301	bi.bi = 57	b0.bi = 25	hypers = 11 x (irr-G2-7) + 17 x (irr-G2-14)
vtx-G02-301-75-25	Δ = 301	bi.bi = 75	b0.bi = 25	hypers = 26 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-301-171-37-a	Δ = 301	bi.bi = 171	b0.bi = 37	hypers = 8 x (irr-G2-7) + 13 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-302-70-24	Δ = 302	bi.bi = 70	b0.bi = 24	hypers = 28 x (irr-G2-7) + 4 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-302-147-35	Δ = 302	bi.bi = 147	b0.bi = 35	hypers = 17 x (irr-G2-7) + 4 x (irr-G2-14) + 1 x (irr-G2-64) + 1 x (irr-G2-77a)
vtx-G02-304-48-22	Δ = 304	bi.bi = 48	b0.bi = 22	hypers = 26 x (irr-G2-7) + 2 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-305-51-23	Δ = 305	bi.bi = 51	b0.bi = 23	hypers = 22 x (irr-G2-7) + 6 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-305-112-30	Δ = 305	bi.bi = 112	b0.bi = 30	hypers = 23 x (irr-G2-7) + 3 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-305-120-32	Δ = 305	bi.bi = 120	b0.bi = 32	hypers = 17 x (irr-G2-7) + 3 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-306-54-24	Δ = 306	bi.bi = 54	b0.bi = 24	hypers = 18 x (irr-G2-7) + 10 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-307-57-25	Δ = 307	bi.bi = 57	b0.bi = 25	hypers = 14 x (irr-G2-7) + 14 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-307-75-25	Δ = 307	bi.bi = 75	b0.bi = 25	hypers = 29 x (irr-G2-7) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-307-171-37	Δ = 307	bi.bi = 171	b0.bi = 37	hypers = 11 x (irr-G2-7) + 10 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-308-12-14	Δ = 308	bi.bi = 12	b0.bi = 14	hypers = 46 x (irr-G2-7)
vtx-G02-308-28-18	Δ = 308	bi.bi = 28	b0.bi = 18	hypers = 34 x (irr-G2-7) + 6 x (irr-G2-14)
vtx-G02-308-70-24	Δ = 308	bi.bi = 70	b0.bi = 24	hypers = 31 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-308-105-29	Δ = 308	bi.bi = 105	b0.bi = 29	hypers = 23 x (irr-G2-7) + 6 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-309-65-23	Δ = 309	bi.bi = 65	b0.bi = 23	hypers = 33 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-309-81-27	Δ = 309	bi.bi = 81	b0.bi = 27	hypers = 21 x (irr-G2-7) + 8 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-311-51-23	Δ = 311	bi.bi = 51	b0.bi = 23	hypers = 25 x (irr-G2-7) + 3 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-311-120-32	Δ = 311	bi.bi = 120	b0.bi = 32	hypers = 20 x (irr-G2-7) + 4 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-312-54-24	Δ = 312	bi.bi = 54	b0.bi = 24	hypers = 21 x (irr-G2-7) + 7 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-312-216-48	Δ = 312	bi.bi = 216	b0.bi = 48	hypers = 5 x (irr-G2-14) + 4 x (irr-G2-64)
vtx-G02-313-57-25	Δ = 313	bi.bi = 57	b0.bi = 25	hypers = 17 x (irr-G2-7) + 11 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-314-28-18	Δ = 314	bi.bi = 28	b0.bi = 18	hypers = 37 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-314-105-29	Δ = 314	bi.bi = 105	b0.bi = 29	hypers = 26 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-315-63-27	Δ = 315	bi.bi = 63	b0.bi = 27	hypers = 9 x (irr-G2-7) + 19 x (irr-G2-14)
vtx-G02-315-108-30	Δ = 315	bi.bi = 108	b0.bi = 30	hypers = 22 x (irr-G2-7) + 7 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-316-60-22	Δ = 316	bi.bi = 60	b0.bi = 22	hypers = 38 x (irr-G2-7) + 1 x (irr-G2-64)
vtx-G02-317-51-23	Δ = 317	bi.bi = 51	b0.bi = 23	hypers = 28 x (irr-G2-7) + 5 x (irr-G2-27)
vtx-G02-318-54-24	Δ = 318	bi.bi = 54	b0.bi = 24	hypers = 24 x (irr-G2-7) + 4 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-318-216-48	Δ = 318	bi.bi = 216	b0.bi = 48	hypers = 3 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-27) + 4 x (irr-G2-64)
vtx-G02-319-57-25	Δ = 319	bi.bi = 57	b0.bi = 25	hypers = 20 x (irr-G2-7) + 8 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-319-171-37	Δ = 319	bi.bi = 171	b0.bi = 37	hypers = 17 x (irr-G2-7) + 4 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-320-28-18	Δ = 320	bi.bi = 28	b0.bi = 18	hypers = 40 x (irr-G2-7) + 2 x (irr-G2-27)
vtx-G02-320-60-26	Δ = 320	bi.bi = 60	b0.bi = 26	hypers = 16 x (irr-G2-7) + 12 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-320-105-29	Δ = 320	bi.bi = 105	b0.bi = 29	hypers = 29 x (irr-G2-7) + 2 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-321-63-27	Δ = 321	bi.bi = 63	b0.bi = 27	hypers = 12 x (irr-G2-7) + 16 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-321-77-29	Δ = 321	bi.bi = 77	b0.bi = 29	hypers = 15 x (irr-G2-7) + 1 x (irr-G2-14) + 8 x (irr-G2-27)
vtx-G02-321-108-30	Δ = 321	bi.bi = 108	b0.bi = 30	hypers = 25 x (irr-G2-7) + 4 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-321-216-48	Δ = 321	bi.bi = 216	b0.bi = 48	hypers = 1 x (irr-G2-7) + 3 x (irr-G2-14) + 3 x (irr-G2-27) + 2 x (irr-G2-64) + 1 x (irr-G2-77a)
vtx-G02-322-66-28	Δ = 322	bi.bi = 66	b0.bi = 28	hypers = 8 x (irr-G2-7) + 20 x (irr-G2-14)
vtx-G02-322-135-37	Δ = 322	bi.bi = 135	b0.bi = 37	hypers = 3 x (irr-G2-7) + 17 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-322-150-40	Δ = 322	bi.bi = 150	b0.bi = 40	hypers = 2 x (irr-G2-7) + 10 x (irr-G2-14) + 2 x (irr-G2-27) + 2 x (irr-G2-64)
vtx-G02-322-600-80	Δ = 322	bi.bi = 600	b0.bi = 80	hypers = 2 x (irr-G2-77a) + 1 x (irr-G2-182)
vtx-G02-323-63-23	Δ = 323	bi.bi = 63	b0.bi = 23	hypers = 37 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-324-54-24	Δ = 324	bi.bi = 54	b0.bi = 24	hypers = 27 x (irr-G2-7) + 1 x (irr-G2-14) + 5 x (irr-G2-27)
vtx-G02-326-60-26	Δ = 326	bi.bi = 60	b0.bi = 26	hypers = 19 x (irr-G2-7) + 9 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-327-63-27	Δ = 327	bi.bi = 63	b0.bi = 27	hypers = 15 x (irr-G2-7) + 13 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-328-66-28	Δ = 328	bi.bi = 66	b0.bi = 28	hypers = 11 x (irr-G2-7) + 17 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-329-13-15	Δ = 329	bi.bi = 13	b0.bi = 15	hypers = 49 x (irr-G2-7)
vtx-G02-329-21-17	Δ = 329	bi.bi = 21	b0.bi = 17	hypers = 43 x (irr-G2-7) + 3 x (irr-G2-14)
vtx-G02-329-45-23	Δ = 329	bi.bi = 45	b0.bi = 23	hypers = 25 x (irr-G2-7) + 12 x (irr-G2-14)
vtx-G02-329-98-28	Δ = 329	bi.bi = 98	b0.bi = 28	hypers = 32 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-329-130-36	Δ = 329	bi.bi = 130	b0.bi = 36	hypers = 8 x (irr-G2-7) + 15 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-332-60-26	Δ = 332	bi.bi = 60	b0.bi = 26	hypers = 22 x (irr-G2-7) + 6 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-333-63-27	Δ = 333	bi.bi = 63	b0.bi = 27	hypers = 18 x (irr-G2-7) + 10 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-334-66-28	Δ = 334	bi.bi = 66	b0.bi = 28	hypers = 14 x (irr-G2-7) + 14 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-335-21-17	Δ = 335	bi.bi = 21	b0.bi = 17	hypers = 46 x (irr-G2-7) + 1 x (irr-G2-27)
vtx-G02-335-45-23	Δ = 335	bi.bi = 45	b0.bi = 23	hypers = 28 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-336-32-20	Δ = 336	bi.bi = 32	b0.bi = 20	hypers = 36 x (irr-G2-7) + 7 x (irr-G2-14)
vtx-G02-336-72-30	Δ = 336	bi.bi = 72	b0.bi = 30	hypers = 6 x (irr-G2-7) + 22 x (irr-G2-14)
vtx-G02-336-162-36	Δ = 336	bi.bi = 162	b0.bi = 36	hypers = 21 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-338-60-26	Δ = 338	bi.bi = 60	b0.bi = 26	hypers = 25 x (irr-G2-7) + 3 x (irr-G2-14) + 5 x (irr-G2-27)
vtx-G02-339-63-27	Δ = 339	bi.bi = 63	b0.bi = 27	hypers = 21 x (irr-G2-7) + 7 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-340-66-28	Δ = 340	bi.bi = 66	b0.bi = 28	hypers = 17 x (irr-G2-7) + 11 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-341-45-23	Δ = 341	bi.bi = 45	b0.bi = 23	hypers = 31 x (irr-G2-7) + 6 x (irr-G2-14) + 2 x (irr-G2-27)
