vtx-D06-n18-n4-n2	Δ = -18	bi.bi = -4	b0.bi = -2	hypers = 4 x (irr-D6-12)
vtx-D06-10-n3-n1	Δ = 10	bi.bi = -3	b0.bi = -1	hypers = 5 x (irr-D6-12) + 0.5 x (irr-D6-32-q)
vtx-D06-38-n2-0	Δ = 38	bi.bi = -2	b0.bi = 0	hypers = 6 x (irr-D6-12) + 1 x (irr-D6-32-q)
vtx-D06-66-n1-1	Δ = 66	bi.bi = -1	b0.bi = 1	hypers = 7 x (irr-D6-12) + 1.5 x (irr-D6-32-q)
vtx-D06-94-0-2	Δ = 94	bi.bi = 0	b0.bi = 2	hypers = 8 x (irr-D6-12) + 2 x (irr-D6-32-q)
vtx-D06-122-1-3	Δ = 122	bi.bi = 1	b0.bi = 3	hypers = 9 x (irr-D6-12) + 2.5 x (irr-D6-32-q)
vtx-D06-150-2-4	Δ = 150	bi.bi = 2	b0.bi = 4	hypers = 10 x (irr-D6-12) + 3 x (irr-D6-32-q)
vtx-D06-178-3-5	Δ = 178	bi.bi = 3	b0.bi = 5	hypers = 11 x (irr-D6-12) + 3.5 x (irr-D6-32-q)
vtx-D06-206-4-6	Δ = 206	bi.bi = 4	b0.bi = 6	hypers = 12 x (irr-D6-12) + 4 x (irr-D6-32-q)
vtx-D06-224-8-8	Δ = 224	bi.bi = 8	b0.bi = 8	hypers = 8 x (irr-D6-12) + 4 x (irr-D6-32-q) + 1 x (irr-D6-66)
vtx-D06-234-5-7	Δ = 234	bi.bi = 5	b0.bi = 7	hypers = 13 x (irr-D6-12) + 4.5 x (irr-D6-32-q)
vtx-D06-242-12-10	Δ = 242	bi.bi = 12	b0.bi = 10	hypers = 4 x (irr-D6-12) + 4 x (irr-D6-32-q) + 2 x (irr-D6-66)
vtx-D06-252-9-9	Δ = 252	bi.bi = 9	b0.bi = 9	hypers = 9 x (irr-D6-12) + 4.5 x (irr-D6-32-q) + 1 x (irr-D6-66)
vtx-D06-256-32-16-a	Δ = 256	bi.bi = 32	b0.bi = 16	hypers = 2.5 x (irr-D6-32-q) + 1 x (irr-D6-66) + 0.5 x (irr-D6-352a-q)
vtx-D06-260-16-12	Δ = 260	bi.bi = 16	b0.bi = 12	hypers = 4 x (irr-D6-32-q) + 3 x (irr-D6-66)
vtx-D06-262-6-8	Δ = 262	bi.bi = 6	b0.bi = 8	hypers = 14 x (irr-D6-12) + 5 x (irr-D6-32-q)
vtx-D06-267-16-12	Δ = 267	bi.bi = 16	b0.bi = 12	hypers = 8 x (irr-D6-32-q) + 1 x (irr-D6-77)
vtx-D06-290-7-9	Δ = 290	bi.bi = 7	b0.bi = 9	hypers = 15 x (irr-D6-12) + 5.5 x (irr-D6-32-q)
vtx-D06-318-8-10	Δ = 318	bi.bi = 8	b0.bi = 10	hypers = 16 x (irr-D6-12) + 6 x (irr-D6-32-q)
vtx-D06-346-9-11	Δ = 346	bi.bi = 9	b0.bi = 11	hypers = 17 x (irr-D6-12) + 6.5 x (irr-D6-32-q)
vtx-D06-374-10-12	Δ = 374	bi.bi = 10	b0.bi = 12	hypers = 18 x (irr-D6-12) + 7 x (irr-D6-32-q)
vtx-D06-402-11-13	Δ = 402	bi.bi = 11	b0.bi = 13	hypers = 19 x (irr-D6-12) + 7.5 x (irr-D6-32-q)
vtx-D06-430-12-14	Δ = 430	bi.bi = 12	b0.bi = 14	hypers = 20 x (irr-D6-12) + 8 x (irr-D6-32-q)
vtx-D06-474-27-21	Δ = 474	bi.bi = 27	b0.bi = 21	hypers = 3 x (irr-D6-12) + 7.5 x (irr-D6-32-q) + 4 x (irr-D6-66)
vtx-D06-481-27-21	Δ = 481	bi.bi = 27	b0.bi = 21	hypers = 3 x (irr-D6-12) + 11.5 x (irr-D6-32-q) + 1 x (irr-D6-66) + 1 x (irr-D6-77)
vtx-D06-654-20-22	Δ = 654	bi.bi = 20	b0.bi = 22	hypers = 28 x (irr-D6-12) + 12 x (irr-D6-32-q)
