irr-A10-1	1 x (irr-A4-1,irr-A5-1)
irr-A10-11	1 x (irr-A4-5,irr-A5-1) + 1 x (irr-A4-1,irr-A5-6)
irr-A10-55	1 x (irr-A4-10,irr-A5-1) + 1 x (irr-A4-5,irr-A5-6) + 1 x (irr-A4-1,irr-A5-15)
irr-A10-66	1 x (irr-A4-15,irr-A5-1) + 1 x (irr-A4-5,irr-A5-6) + 1 x (irr-A4-1,irr-A5-21)
irr-A10-120	1 x (irr-A4-1,irr-A5-1) + 1 x (irr-A4-24,irr-A5-1) + 2 x (irr-A4-5,irr-A5-6) + 1 x (irr-A4-1,irr-A5-35)
irr-A10-165	1 x (irr-A4-10,irr-A5-1) + 1 x (irr-A4-10,irr-A5-6) + 1 x (irr-A4-5,irr-A5-15) + 1 x (irr-A4-1,irr-A5-20-q)
