irr-A10-1	1 x (irr-A3-1,irr-A6-1)
irr-A10-11	1 x (irr-A3-4,irr-A6-1) + 1 x (irr-A3-1,irr-A6-7)
irr-A10-55	1 x (irr-A3-6,irr-A6-1) + 1 x (irr-A3-4,irr-A6-7) + 1 x (irr-A3-1,irr-A6-21)
irr-A10-66	1 x (irr-A3-10,irr-A6-1) + 1 x (irr-A3-4,irr-A6-7) + 1 x (irr-A3-1,irr-A6-28)
irr-A10-120	1 x (irr-A3-1,irr-A6-1) + 1 x (irr-A3-15,irr-A6-1) + 2 x (irr-A3-4,irr-A6-7) + 1 x (irr-A3-1,irr-A6-48)
irr-A10-165	1 x (irr-A3-4,irr-A6-1) + 1 x (irr-A3-6,irr-A6-7) + 1 x (irr-A3-4,irr-A6-21) + 1 x (irr-A3-1,irr-A6-35)
