irr-A8-1	1 x (irr-A1-1,irr-A6-1)
irr-A8-9	1 x (irr-A1-2-q,irr-A6-1) + 1 x (irr-A1-1,irr-A6-7)
irr-A8-36	1 x (irr-A1-1,irr-A6-1) + 1 x (irr-A1-2-q,irr-A6-7) + 1 x (irr-A1-1,irr-A6-21)
irr-A8-45	1 x (irr-A1-3,irr-A6-1) + 1 x (irr-A1-2-q,irr-A6-7) + 1 x (irr-A1-1,irr-A6-28)
irr-A8-80	1 x (irr-A1-1,irr-A6-1) + 1 x (irr-A1-3,irr-A6-1) + 2 x (irr-A1-2-q,irr-A6-7) + 1 x (irr-A1-1,irr-A6-48)
irr-A8-84	1 x (irr-A1-1,irr-A6-7) + 1 x (irr-A1-2-q,irr-A6-21) + 1 x (irr-A1-1,irr-A6-35)
irr-A8-126	1 x (irr-A1-1,irr-A6-21) + 1 x (irr-A1-1,irr-A6-35) + 1 x (irr-A1-2-q,irr-A6-35)
