irr-A8-1	1 x (irr-A2-1,irr-A2-1)
irr-A8-9	1 x (irr-A2-3,irr-A2-3)
irr-A8-36	1 x (irr-A2-3,irr-A2-6) + 1 x (irr-A2-6,irr-A2-3)
irr-A8-45	1 x (irr-A2-3,irr-A2-3) + 1 x (irr-A2-6,irr-A2-6)
irr-A8-80	1 x (irr-A2-8,irr-A2-1) + 1 x (irr-A2-1,irr-A2-8) + 1 x (irr-A2-8,irr-A2-8)
irr-A8-84	1 x (irr-A2-10,irr-A2-1) + 1 x (irr-A2-1,irr-A2-10) + 1 x (irr-A2-8,irr-A2-8)
irr-A8-126	1 x (irr-A2-6,irr-A2-6) + 1 x (irr-A2-3,irr-A2-15a) + 1 x (irr-A2-15a,irr-A2-3)
