irr-A14-1	1 x (irr-A2-1,irr-A11-1)
irr-A14-15	1 x (irr-A2-3,irr-A11-1) + 1 x (irr-A2-1,irr-A11-12)
irr-A14-105	1 x (irr-A2-3,irr-A11-1) + 1 x (irr-A2-3,irr-A11-12) + 1 x (irr-A2-1,irr-A11-66)
irr-A14-120	1 x (irr-A2-6,irr-A11-1) + 1 x (irr-A2-3,irr-A11-12) + 1 x (irr-A2-1,irr-A11-78)
irr-A14-224	1 x (irr-A2-1,irr-A11-1) + 2 x (irr-A2-3,irr-A11-12) + 1 x (irr-A2-8,irr-A11-1) + 1 x (irr-A2-1,irr-A11-143)
