irr-A14-1	1 x (irr-A5-1,irr-A8-1)
irr-A14-15	1 x (irr-A5-6,irr-A8-1) + 1 x (irr-A5-1,irr-A8-9)
irr-A14-105	1 x (irr-A5-15,irr-A8-1) + 1 x (irr-A5-6,irr-A8-9) + 1 x (irr-A5-1,irr-A8-36)
irr-A14-120	1 x (irr-A5-21,irr-A8-1) + 1 x (irr-A5-6,irr-A8-9) + 1 x (irr-A5-1,irr-A8-45)
irr-A14-224	1 x (irr-A5-1,irr-A8-1) + 1 x (irr-A5-35,irr-A8-1) + 2 x (irr-A5-6,irr-A8-9) + 1 x (irr-A5-1,irr-A8-80)
