irr-A16-1	1 x (irr-A5-1,irr-A10-1)
irr-A16-17	1 x (irr-A5-6,irr-A10-1) + 1 x (irr-A5-1,irr-A10-11)
irr-A16-136	1 x (irr-A5-15,irr-A10-1) + 1 x (irr-A5-6,irr-A10-11) + 1 x (irr-A5-1,irr-A10-55)
irr-A16-153	1 x (irr-A5-21,irr-A10-1) + 1 x (irr-A5-6,irr-A10-11) + 1 x (irr-A5-1,irr-A10-66)
irr-A16-288	1 x (irr-A5-1,irr-A10-1) + 1 x (irr-A5-35,irr-A10-1) + 2 x (irr-A5-6,irr-A10-11) + 1 x (irr-A5-1,irr-A10-120)
