irr-A16-1	1 x (irr-A4-1,irr-A11-1)
irr-A16-17	1 x (irr-A4-5,irr-A11-1) + 1 x (irr-A4-1,irr-A11-12)
irr-A16-136	1 x (irr-A4-10,irr-A11-1) + 1 x (irr-A4-5,irr-A11-12) + 1 x (irr-A4-1,irr-A11-66)
irr-A16-153	1 x (irr-A4-15,irr-A11-1) + 1 x (irr-A4-5,irr-A11-12) + 1 x (irr-A4-1,irr-A11-78)
irr-A16-288	1 x (irr-A4-1,irr-A11-1) + 1 x (irr-A4-24,irr-A11-1) + 2 x (irr-A4-5,irr-A11-12) + 1 x (irr-A4-1,irr-A11-143)
