irr-A16-1	1 x (irr-A1-1,irr-A14-1)
irr-A16-17	1 x (irr-A1-2-q,irr-A14-1) + 1 x (irr-A1-1,irr-A14-15)
irr-A16-136	1 x (irr-A1-1,irr-A14-1) + 1 x (irr-A1-2-q,irr-A14-15) + 1 x (irr-A1-1,irr-A14-105)
irr-A16-153	1 x (irr-A1-3,irr-A14-1) + 1 x (irr-A1-2-q,irr-A14-15) + 1 x (irr-A1-1,irr-A14-120)
irr-A16-288	1 x (irr-A1-1,irr-A14-1) + 1 x (irr-A1-3,irr-A14-1) + 2 x (irr-A1-2-q,irr-A14-15) + 1 x (irr-A1-1,irr-A14-224)
