irr-A19-1	1 x (irr-A3-1,irr-A4-1)
irr-A19-20	1 x (irr-A3-4,irr-A4-5)
irr-A19-190	1 x (irr-A3-10,irr-A4-10) + 1 x (irr-A3-6,irr-A4-15)
irr-A19-210	1 x (irr-A3-6,irr-A4-10) + 1 x (irr-A3-10,irr-A4-15)
irr-A19-399	1 x (irr-A3-15,irr-A4-1) + 1 x (irr-A3-1,irr-A4-24) + 1 x (irr-A3-15,irr-A4-24)
