irr-A19-1	1 x (irr-A6-1,irr-A12-1)
irr-A19-20	1 x (irr-A6-7,irr-A12-1) + 1 x (irr-A6-1,irr-A12-13)
irr-A19-190	1 x (irr-A6-21,irr-A12-1) + 1 x (irr-A6-7,irr-A12-13) + 1 x (irr-A6-1,irr-A12-78)
irr-A19-210	1 x (irr-A6-28,irr-A12-1) + 1 x (irr-A6-7,irr-A12-13) + 1 x (irr-A6-1,irr-A12-91)
irr-A19-399	1 x (irr-A6-1,irr-A12-1) + 1 x (irr-A6-48,irr-A12-1) + 2 x (irr-A6-7,irr-A12-13) + 1 x (irr-A6-1,irr-A12-168)
