irr-A19-1	1 x (irr-A2-1,irr-A16-1)
irr-A19-20	1 x (irr-A2-3,irr-A16-1) + 1 x (irr-A2-1,irr-A16-17)
irr-A19-190	1 x (irr-A2-3,irr-A16-1) + 1 x (irr-A2-3,irr-A16-17) + 1 x (irr-A2-1,irr-A16-136)
irr-A19-210	1 x (irr-A2-6,irr-A16-1) + 1 x (irr-A2-3,irr-A16-17) + 1 x (irr-A2-1,irr-A16-153)
irr-A19-399	1 x (irr-A2-1,irr-A16-1) + 2 x (irr-A2-3,irr-A16-17) + 1 x (irr-A2-8,irr-A16-1) + 1 x (irr-A2-1,irr-A16-288)
