irr-A19-1	1 x (irr-A8-1,irr-A10-1)
irr-A19-20	1 x (irr-A8-9,irr-A10-1) + 1 x (irr-A8-1,irr-A10-11)
irr-A19-190	1 x (irr-A8-36,irr-A10-1) + 1 x (irr-A8-9,irr-A10-11) + 1 x (irr-A8-1,irr-A10-55)
irr-A19-210	1 x (irr-A8-45,irr-A10-1) + 1 x (irr-A8-9,irr-A10-11) + 1 x (irr-A8-1,irr-A10-66)
irr-A19-399	1 x (irr-A8-1,irr-A10-1) + 1 x (irr-A8-80,irr-A10-1) + 2 x (irr-A8-9,irr-A10-11) + 1 x (irr-A8-1,irr-A10-120)
