irr-A11-1	1 x (irr-A3-1,irr-A7-1)
irr-A11-12	1 x (irr-A3-4,irr-A7-1) + 1 x (irr-A3-1,irr-A7-8)
irr-A11-66	1 x (irr-A3-6,irr-A7-1) + 1 x (irr-A3-4,irr-A7-8) + 1 x (irr-A3-1,irr-A7-28)
irr-A11-78	1 x (irr-A3-10,irr-A7-1) + 1 x (irr-A3-4,irr-A7-8) + 1 x (irr-A3-1,irr-A7-36)
irr-A11-143	1 x (irr-A3-1,irr-A7-1) + 1 x (irr-A3-15,irr-A7-1) + 2 x (irr-A3-4,irr-A7-8) + 1 x (irr-A3-1,irr-A7-63)
