irr-A11-1	1 x (irr-A2-1,irr-A8-1)
irr-A11-12	1 x (irr-A2-3,irr-A8-1) + 1 x (irr-A2-1,irr-A8-9)
irr-A11-66	1 x (irr-A2-3,irr-A8-1) + 1 x (irr-A2-3,irr-A8-9) + 1 x (irr-A2-1,irr-A8-36)
irr-A11-78	1 x (irr-A2-6,irr-A8-1) + 1 x (irr-A2-3,irr-A8-9) + 1 x (irr-A2-1,irr-A8-45)
irr-A11-143	1 x (irr-A2-1,irr-A8-1) + 2 x (irr-A2-3,irr-A8-9) + 1 x (irr-A2-8,irr-A8-1) + 1 x (irr-A2-1,irr-A8-80)
