irr-A11-1	1 x (irr-A1-1,irr-A9-1)
irr-A11-12	1 x (irr-A1-2-q,irr-A9-1) + 1 x (irr-A1-1,irr-A9-10)
irr-A11-66	1 x (irr-A1-1,irr-A9-1) + 1 x (irr-A1-2-q,irr-A9-10) + 1 x (irr-A1-1,irr-A9-45)
irr-A11-78	1 x (irr-A1-3,irr-A9-1) + 1 x (irr-A1-2-q,irr-A9-10) + 1 x (irr-A1-1,irr-A9-55)
irr-A11-143	1 x (irr-A1-1,irr-A9-1) + 1 x (irr-A1-3,irr-A9-1) + 2 x (irr-A1-2-q,irr-A9-10) + 1 x (irr-A1-1,irr-A9-99)
