irr-A11-1	1 x (irr-A4-1,irr-A6-1)
irr-A11-12	1 x (irr-A4-5,irr-A6-1) + 1 x (irr-A4-1,irr-A6-7)
irr-A11-66	1 x (irr-A4-10,irr-A6-1) + 1 x (irr-A4-5,irr-A6-7) + 1 x (irr-A4-1,irr-A6-21)
irr-A11-78	1 x (irr-A4-15,irr-A6-1) + 1 x (irr-A4-5,irr-A6-7) + 1 x (irr-A4-1,irr-A6-28)
irr-A11-143	1 x (irr-A4-1,irr-A6-1) + 1 x (irr-A4-24,irr-A6-1) + 2 x (irr-A4-5,irr-A6-7) + 1 x (irr-A4-1,irr-A6-48)
