irr-A11-1	1 x (irr-A2-1,irr-A3-1)
irr-A11-12	1 x (irr-A2-3,irr-A3-4)
irr-A11-66	1 x (irr-A2-6,irr-A3-6) + 1 x (irr-A2-3,irr-A3-10)
irr-A11-78	1 x (irr-A2-3,irr-A3-6) + 1 x (irr-A2-6,irr-A3-10)
irr-A11-143	1 x (irr-A2-8,irr-A3-1) + 1 x (irr-A2-1,irr-A3-15) + 1 x (irr-A2-8,irr-A3-15)
