irr-A28-1	1 x (irr-A4-1,irr-A23-1)
irr-A28-29	1 x (irr-A4-5,irr-A23-1) + 1 x (irr-A4-1,irr-A23-24)
irr-A28-406	1 x (irr-A4-10,irr-A23-1) + 1 x (irr-A4-5,irr-A23-24) + 1 x (irr-A4-1,irr-A23-276)
irr-A28-435	1 x (irr-A4-15,irr-A23-1) + 1 x (irr-A4-5,irr-A23-24) + 1 x (irr-A4-1,irr-A23-300)
irr-A28-840	1 x (irr-A4-1,irr-A23-1) + 1 x (irr-A4-24,irr-A23-1) + 2 x (irr-A4-5,irr-A23-24) + 1 x (irr-A4-1,irr-A23-575)
