irr-A28-1	1 x (irr-A8-1,irr-A19-1)
irr-A28-29	1 x (irr-A8-9,irr-A19-1) + 1 x (irr-A8-1,irr-A19-20)
irr-A28-406	1 x (irr-A8-36,irr-A19-1) + 1 x (irr-A8-9,irr-A19-20) + 1 x (irr-A8-1,irr-A19-190)
irr-A28-435	1 x (irr-A8-45,irr-A19-1) + 1 x (irr-A8-9,irr-A19-20) + 1 x (irr-A8-1,irr-A19-210)
irr-A28-840	1 x (irr-A8-1,irr-A19-1) + 1 x (irr-A8-80,irr-A19-1) + 2 x (irr-A8-9,irr-A19-20) + 1 x (irr-A8-1,irr-A19-399)
