irr-A28-1	1 x (irr-A13-1,irr-A14-1)
irr-A28-29	1 x (irr-A13-14,irr-A14-1) + 1 x (irr-A13-1,irr-A14-15)
irr-A28-406	1 x (irr-A13-91,irr-A14-1) + 1 x (irr-A13-14,irr-A14-15) + 1 x (irr-A13-1,irr-A14-105)
irr-A28-435	1 x (irr-A13-105,irr-A14-1) + 1 x (irr-A13-14,irr-A14-15) + 1 x (irr-A13-1,irr-A14-120)
irr-A28-840	1 x (irr-A13-1,irr-A14-1) + 1 x (irr-A13-195,irr-A14-1) + 2 x (irr-A13-14,irr-A14-15) + 1 x (irr-A13-1,irr-A14-224)
