irr-A28-1	1 x (irr-A7-1,irr-A20-1)
irr-A28-29	1 x (irr-A7-8,irr-A20-1) + 1 x (irr-A7-1,irr-A20-21)
irr-A28-406	1 x (irr-A7-28,irr-A20-1) + 1 x (irr-A7-8,irr-A20-21) + 1 x (irr-A7-1,irr-A20-210)
irr-A28-435	1 x (irr-A7-36,irr-A20-1) + 1 x (irr-A7-8,irr-A20-21) + 1 x (irr-A7-1,irr-A20-231)
irr-A28-840	1 x (irr-A7-1,irr-A20-1) + 1 x (irr-A7-63,irr-A20-1) + 2 x (irr-A7-8,irr-A20-21) + 1 x (irr-A7-1,irr-A20-440)
