irr-A28-1	1 x (irr-A3-1,irr-A24-1)
irr-A28-29	1 x (irr-A3-4,irr-A24-1) + 1 x (irr-A3-1,irr-A24-25)
irr-A28-406	1 x (irr-A3-6,irr-A24-1) + 1 x (irr-A3-4,irr-A24-25) + 1 x (irr-A3-1,irr-A24-300)
irr-A28-435	1 x (irr-A3-10,irr-A24-1) + 1 x (irr-A3-4,irr-A24-25) + 1 x (irr-A3-1,irr-A24-325)
irr-A28-840	1 x (irr-A3-1,irr-A24-1) + 1 x (irr-A3-15,irr-A24-1) + 2 x (irr-A3-4,irr-A24-25) + 1 x (irr-A3-1,irr-A24-624)
