irr-A28-1	1 x (irr-A9-1,irr-A18-1)
irr-A28-29	1 x (irr-A9-10,irr-A18-1) + 1 x (irr-A9-1,irr-A18-19)
irr-A28-406	1 x (irr-A9-45,irr-A18-1) + 1 x (irr-A9-10,irr-A18-19) + 1 x (irr-A9-1,irr-A18-171)
irr-A28-435	1 x (irr-A9-55,irr-A18-1) + 1 x (irr-A9-10,irr-A18-19) + 1 x (irr-A9-1,irr-A18-190)
irr-A28-840	1 x (irr-A9-1,irr-A18-1) + 1 x (irr-A9-99,irr-A18-1) + 2 x (irr-A9-10,irr-A18-19) + 1 x (irr-A9-1,irr-A18-360)
