irr-A28-1	1 x (irr-A10-1,irr-A17-1)
irr-A28-29	1 x (irr-A10-11,irr-A17-1) + 1 x (irr-A10-1,irr-A17-18)
irr-A28-406	1 x (irr-A10-55,irr-A17-1) + 1 x (irr-A10-11,irr-A17-18) + 1 x (irr-A10-1,irr-A17-153)
irr-A28-435	1 x (irr-A10-66,irr-A17-1) + 1 x (irr-A10-11,irr-A17-18) + 1 x (irr-A10-1,irr-A17-171)
irr-A28-840	1 x (irr-A10-1,irr-A17-1) + 1 x (irr-A10-120,irr-A17-1) + 2 x (irr-A10-11,irr-A17-18) + 1 x (irr-A10-1,irr-A17-323)
