irr-A28-1	1 x (irr-A11-1,irr-A16-1)
irr-A28-29	1 x (irr-A11-12,irr-A16-1) + 1 x (irr-A11-1,irr-A16-17)
irr-A28-406	1 x (irr-A11-66,irr-A16-1) + 1 x (irr-A11-12,irr-A16-17) + 1 x (irr-A11-1,irr-A16-136)
irr-A28-435	1 x (irr-A11-78,irr-A16-1) + 1 x (irr-A11-12,irr-A16-17) + 1 x (irr-A11-1,irr-A16-153)
irr-A28-840	1 x (irr-A11-1,irr-A16-1) + 1 x (irr-A11-143,irr-A16-1) + 2 x (irr-A11-12,irr-A16-17) + 1 x (irr-A11-1,irr-A16-288)
