irr-A28-1	1 x (irr-A2-1,irr-A25-1)
irr-A28-29	1 x (irr-A2-3,irr-A25-1) + 1 x (irr-A2-1,irr-A25-26)
irr-A28-406	1 x (irr-A2-3,irr-A25-1) + 1 x (irr-A2-3,irr-A25-26) + 1 x (irr-A2-1,irr-A25-325)
irr-A28-435	1 x (irr-A2-6,irr-A25-1) + 1 x (irr-A2-3,irr-A25-26) + 1 x (irr-A2-1,irr-A25-351)
irr-A28-840	1 x (irr-A2-1,irr-A25-1) + 2 x (irr-A2-3,irr-A25-26) + 1 x (irr-A2-8,irr-A25-1) + 1 x (irr-A2-1,irr-A25-675)
