irr-A28-1	1 x (irr-A1-1,irr-A26-1)
irr-A28-29	1 x (irr-A1-2-q,irr-A26-1) + 1 x (irr-A1-1,irr-A26-27)
irr-A28-406	1 x (irr-A1-1,irr-A26-1) + 1 x (irr-A1-2-q,irr-A26-27) + 1 x (irr-A1-1,irr-A26-351)
irr-A28-435	1 x (irr-A1-3,irr-A26-1) + 1 x (irr-A1-2-q,irr-A26-27) + 1 x (irr-A1-1,irr-A26-378)
irr-A28-840	1 x (irr-A1-1,irr-A26-1) + 1 x (irr-A1-3,irr-A26-1) + 2 x (irr-A1-2-q,irr-A26-27) + 1 x (irr-A1-1,irr-A26-728)
