irr-A28-1	1 x (irr-A6-1,irr-A21-1)
irr-A28-29	1 x (irr-A6-7,irr-A21-1) + 1 x (irr-A6-1,irr-A21-22)
irr-A28-406	1 x (irr-A6-21,irr-A21-1) + 1 x (irr-A6-7,irr-A21-22) + 1 x (irr-A6-1,irr-A21-231)
irr-A28-435	1 x (irr-A6-28,irr-A21-1) + 1 x (irr-A6-7,irr-A21-22) + 1 x (irr-A6-1,irr-A21-253)
irr-A28-840	1 x (irr-A6-1,irr-A21-1) + 1 x (irr-A6-48,irr-A21-1) + 2 x (irr-A6-7,irr-A21-22) + 1 x (irr-A6-1,irr-A21-483)
