irr-A17-1	1 x (irr-A8-1,irr-A8-1)
irr-A17-18	1 x (irr-A8-9,irr-A8-1) + 1 x (irr-A8-1,irr-A8-9)
irr-A17-153	1 x (irr-A8-36,irr-A8-1) + 1 x (irr-A8-9,irr-A8-9) + 1 x (irr-A8-1,irr-A8-36)
irr-A17-171	1 x (irr-A8-45,irr-A8-1) + 1 x (irr-A8-9,irr-A8-9) + 1 x (irr-A8-1,irr-A8-45)
irr-A17-323	1 x (irr-A8-1,irr-A8-1) + 1 x (irr-A8-80,irr-A8-1) + 2 x (irr-A8-9,irr-A8-9) + 1 x (irr-A8-1,irr-A8-80)
