irr-A17-1	1 x (irr-A3-1,irr-A13-1)
irr-A17-18	1 x (irr-A3-4,irr-A13-1) + 1 x (irr-A3-1,irr-A13-14)
irr-A17-153	1 x (irr-A3-6,irr-A13-1) + 1 x (irr-A3-4,irr-A13-14) + 1 x (irr-A3-1,irr-A13-91)
irr-A17-171	1 x (irr-A3-10,irr-A13-1) + 1 x (irr-A3-4,irr-A13-14) + 1 x (irr-A3-1,irr-A13-105)
irr-A17-323	1 x (irr-A3-1,irr-A13-1) + 1 x (irr-A3-15,irr-A13-1) + 2 x (irr-A3-4,irr-A13-14) + 1 x (irr-A3-1,irr-A13-195)
