irr-A17-1	1 x (irr-A7-1,irr-A9-1)
irr-A17-18	1 x (irr-A7-8,irr-A9-1) + 1 x (irr-A7-1,irr-A9-10)
irr-A17-153	1 x (irr-A7-28,irr-A9-1) + 1 x (irr-A7-8,irr-A9-10) + 1 x (irr-A7-1,irr-A9-45)
irr-A17-171	1 x (irr-A7-36,irr-A9-1) + 1 x (irr-A7-8,irr-A9-10) + 1 x (irr-A7-1,irr-A9-55)
irr-A17-323	1 x (irr-A7-1,irr-A9-1) + 1 x (irr-A7-63,irr-A9-1) + 2 x (irr-A7-8,irr-A9-10) + 1 x (irr-A7-1,irr-A9-99)
