irr-A17-1	1 x (irr-A6-1,irr-A10-1)
irr-A17-18	1 x (irr-A6-7,irr-A10-1) + 1 x (irr-A6-1,irr-A10-11)
irr-A17-153	1 x (irr-A6-21,irr-A10-1) + 1 x (irr-A6-7,irr-A10-11) + 1 x (irr-A6-1,irr-A10-55)
irr-A17-171	1 x (irr-A6-28,irr-A10-1) + 1 x (irr-A6-7,irr-A10-11) + 1 x (irr-A6-1,irr-A10-66)
irr-A17-323	1 x (irr-A6-1,irr-A10-1) + 1 x (irr-A6-48,irr-A10-1) + 2 x (irr-A6-7,irr-A10-11) + 1 x (irr-A6-1,irr-A10-120)
