irr-A17-1	1 x (irr-A5-1,irr-A11-1)
irr-A17-18	1 x (irr-A5-6,irr-A11-1) + 1 x (irr-A5-1,irr-A11-12)
irr-A17-153	1 x (irr-A5-15,irr-A11-1) + 1 x (irr-A5-6,irr-A11-12) + 1 x (irr-A5-1,irr-A11-66)
irr-A17-171	1 x (irr-A5-21,irr-A11-1) + 1 x (irr-A5-6,irr-A11-12) + 1 x (irr-A5-1,irr-A11-78)
irr-A17-323	1 x (irr-A5-1,irr-A11-1) + 1 x (irr-A5-35,irr-A11-1) + 2 x (irr-A5-6,irr-A11-12) + 1 x (irr-A5-1,irr-A11-143)
