irr-A17-1	1 x (irr-A1-1,irr-A8-1)
irr-A17-18	1 x (irr-A1-2-q,irr-A8-9)
irr-A17-153	1 x (irr-A1-3,irr-A8-36) + 1 x (irr-A1-1,irr-A8-45)
irr-A17-171	1 x (irr-A1-1,irr-A8-36) + 1 x (irr-A1-3,irr-A8-45)
irr-A17-323	1 x (irr-A1-3,irr-A8-1) + 1 x (irr-A1-1,irr-A8-80) + 1 x (irr-A1-3,irr-A8-80)
