irr-A12-1	1 x (irr-A2-1,irr-A9-1)
irr-A12-13	1 x (irr-A2-3,irr-A9-1) + 1 x (irr-A2-1,irr-A9-10)
irr-A12-78	1 x (irr-A2-3,irr-A9-1) + 1 x (irr-A2-3,irr-A9-10) + 1 x (irr-A2-1,irr-A9-45)
irr-A12-91	1 x (irr-A2-6,irr-A9-1) + 1 x (irr-A2-3,irr-A9-10) + 1 x (irr-A2-1,irr-A9-55)
irr-A12-168	1 x (irr-A2-1,irr-A9-1) + 2 x (irr-A2-3,irr-A9-10) + 1 x (irr-A2-8,irr-A9-1) + 1 x (irr-A2-1,irr-A9-99)
