irr-A12-1	1 x (irr-A3-1,irr-A8-1)
irr-A12-13	1 x (irr-A3-4,irr-A8-1) + 1 x (irr-A3-1,irr-A8-9)
irr-A12-78	1 x (irr-A3-6,irr-A8-1) + 1 x (irr-A3-4,irr-A8-9) + 1 x (irr-A3-1,irr-A8-36)
irr-A12-91	1 x (irr-A3-10,irr-A8-1) + 1 x (irr-A3-4,irr-A8-9) + 1 x (irr-A3-1,irr-A8-45)
irr-A12-168	1 x (irr-A3-1,irr-A8-1) + 1 x (irr-A3-15,irr-A8-1) + 2 x (irr-A3-4,irr-A8-9) + 1 x (irr-A3-1,irr-A8-80)
