irr-A12-1	1 x (irr-A5-1,irr-A6-1)
irr-A12-13	1 x (irr-A5-6,irr-A6-1) + 1 x (irr-A5-1,irr-A6-7)
irr-A12-78	1 x (irr-A5-15,irr-A6-1) + 1 x (irr-A5-6,irr-A6-7) + 1 x (irr-A5-1,irr-A6-21)
irr-A12-91	1 x (irr-A5-21,irr-A6-1) + 1 x (irr-A5-6,irr-A6-7) + 1 x (irr-A5-1,irr-A6-28)
irr-A12-168	1 x (irr-A5-1,irr-A6-1) + 1 x (irr-A5-35,irr-A6-1) + 2 x (irr-A5-6,irr-A6-7) + 1 x (irr-A5-1,irr-A6-48)
