irr-A12-1	1 x (irr-A4-1,irr-A7-1)
irr-A12-13	1 x (irr-A4-5,irr-A7-1) + 1 x (irr-A4-1,irr-A7-8)
irr-A12-78	1 x (irr-A4-10,irr-A7-1) + 1 x (irr-A4-5,irr-A7-8) + 1 x (irr-A4-1,irr-A7-28)
irr-A12-91	1 x (irr-A4-15,irr-A7-1) + 1 x (irr-A4-5,irr-A7-8) + 1 x (irr-A4-1,irr-A7-36)
irr-A12-168	1 x (irr-A4-1,irr-A7-1) + 1 x (irr-A4-24,irr-A7-1) + 2 x (irr-A4-5,irr-A7-8) + 1 x (irr-A4-1,irr-A7-63)
