irr-A27-1	1 x (irr-A13-1,irr-A13-1)
irr-A27-28	1 x (irr-A13-14,irr-A13-1) + 1 x (irr-A13-1,irr-A13-14)
irr-A27-378	1 x (irr-A13-91,irr-A13-1) + 1 x (irr-A13-14,irr-A13-14) + 1 x (irr-A13-1,irr-A13-91)
irr-A27-406	1 x (irr-A13-105,irr-A13-1) + 1 x (irr-A13-14,irr-A13-14) + 1 x (irr-A13-1,irr-A13-105)
irr-A27-783	1 x (irr-A13-1,irr-A13-1) + 1 x (irr-A13-195,irr-A13-1) + 2 x (irr-A13-14,irr-A13-14) + 1 x (irr-A13-1,irr-A13-195)
