irr-A27-1	1 x (irr-A3-1,irr-A6-1)
irr-A27-28	1 x (irr-A3-4,irr-A6-7)
irr-A27-378	1 x (irr-A3-10,irr-A6-21) + 1 x (irr-A3-6,irr-A6-28)
irr-A27-406	1 x (irr-A3-6,irr-A6-21) + 1 x (irr-A3-10,irr-A6-28)
irr-A27-783	1 x (irr-A3-15,irr-A6-1) + 1 x (irr-A3-1,irr-A6-48) + 1 x (irr-A3-15,irr-A6-48)
