irr-A27-1	1 x (irr-A8-1,irr-A18-1)
irr-A27-28	1 x (irr-A8-9,irr-A18-1) + 1 x (irr-A8-1,irr-A18-19)
irr-A27-378	1 x (irr-A8-36,irr-A18-1) + 1 x (irr-A8-9,irr-A18-19) + 1 x (irr-A8-1,irr-A18-171)
irr-A27-406	1 x (irr-A8-45,irr-A18-1) + 1 x (irr-A8-9,irr-A18-19) + 1 x (irr-A8-1,irr-A18-190)
irr-A27-783	1 x (irr-A8-1,irr-A18-1) + 1 x (irr-A8-80,irr-A18-1) + 2 x (irr-A8-9,irr-A18-19) + 1 x (irr-A8-1,irr-A18-360)
