irr-A27-1	1 x (irr-A2-1,irr-A24-1)
irr-A27-28	1 x (irr-A2-3,irr-A24-1) + 1 x (irr-A2-1,irr-A24-25)
irr-A27-378	1 x (irr-A2-3,irr-A24-1) + 1 x (irr-A2-3,irr-A24-25) + 1 x (irr-A2-1,irr-A24-300)
irr-A27-406	1 x (irr-A2-6,irr-A24-1) + 1 x (irr-A2-3,irr-A24-25) + 1 x (irr-A2-1,irr-A24-325)
irr-A27-783	1 x (irr-A2-1,irr-A24-1) + 2 x (irr-A2-3,irr-A24-25) + 1 x (irr-A2-8,irr-A24-1) + 1 x (irr-A2-1,irr-A24-624)
